CustomerID,SignupDate,LastLoginDate,UserLimit,ActiveUsers,SubscriptionType,Industry,AccountAgeDays,LastLoginDaysAgo,TotalLogins,TotalRecords,OpportunitiesCreated,InvoicesIssued,OppsLastMonth,InvoicesLastMonth,SupportTickets,AvgTicketResolutionHrs,ModulesUsed,SatisfactionScore,Churned
172,2022-01-08 03:00:00,2024-01-15 06:00:00,49,37,Basic,Education,440,94,25,7792,4,53,43,2,3,10.044251764756442,6,4.777514655933904,1
173,2022-01-08 04:00:00,2024-01-15 08:00:00,66,49,Pro,Retail,720,38,250,9344,174,165,13,13,2,16.937567776671262,3,5.726190404094526,0
174,2022-01-08 05:00:00,2024-01-15 10:00:00,61,66,Pro,Tech,1042,14,94,3715,136,96,13,17,1,12.262829625482174,3,5.222371017631168,0
175,2022-01-08 06:00:00,2024-01-15 12:00:00,10,36,Basic,Retail,554,53,10,6905,244,72,8,4,3,11.610788700688286,5,8.683131581934614,0
176,2022-01-08 07:00:00,2024-01-15 14:00:00,32,54,Pro,Finance,476,31,270,3257,60,142,35,2,0,9.48264936155753,6,5.497478209787584,0
177,2022-01-08 08:00:00,2024-01-15 16:00:00,32,26,Enterprise,Education,329,114,101,2205,45,191,22,1,2,20.114563575319444,6,7.010613924841412,1
178,2022-01-08 09:00:00,2024-01-15 18:00:00,48,75,Enterprise,Finance,437,109,154,5276,72,91,14,8,1,20.040016748183515,8,1.1753516684816274,0
179,2022-01-08 10:00:00,2024-01-15 20:00:00,88,72,Enterprise,Tech,404,111,84,1093,95,7,6,17,3,19.326166398686404,8,6.872090001104037,1
180,2022-01-08 11:00:00,2024-01-15 22:00:00,34,40,Enterprise,Tech,262,45,21,3196,31,173,19,1,1,12.762305758510452,1,3.168565434558696,0
181,2022-01-08 12:00:00,2024-01-16 00:00:00,66,43,Pro,Finance,667,60,142,289,156,99,18,18,1,17.471551507728186,3,8.801817453220755,0
182,2022-01-08 13:00:00,2024-01-16 02:00:00,79,22,Enterprise,Education,679,92,144,2998,240,38,5,2,1,21.2911168567464,5,7.763987696991903,1
183,2022-01-08 14:00:00,2024-01-16 04:00:00,96,20,Basic,Tech,990,51,44,5956,64,179,38,17,4,3.5582978221288677,9,1.9835820974089922,1
184,2022-01-08 15:00:00,2024-01-16 06:00:00,93,8,Basic,Tech,215,33,172,4349,109,135,0,13,1,17.538502285414047,4,1.9312444322980493,1
185,2022-01-08 16:00:00,2024-01-16 08:00:00,66,29,Basic,Retail,107,72,78,5488,68,105,6,12,0,19.528765122086977,5,3.6369845862991514,1
186,2022-01-08 17:00:00,2024-01-16 10:00:00,5,40,Pro,Healthcare,223,34,78,7146,35,177,34,15,7,18.375761321113806,1,2.131872356136746,1
187,2022-01-08 18:00:00,2024-01-16 12:00:00,31,90,Basic,Tech,316,69,54,3511,251,49,24,10,1,10.87643803880958,7,7.662951120001845,1
188,2022-01-08 19:00:00,2024-01-16 14:00:00,66,30,Enterprise,Education,279,36,14,9338,36,82,37,11,1,10.670764088446727,2,9.881348474117212,0
189,2022-01-08 20:00:00,2024-01-16 16:00:00,81,81,Basic,Education,565,77,107,705,132,195,22,2,0,16.534189464445937,1,6.897310593851851,1
190,2022-01-08 21:00:00,2024-01-16 18:00:00,7,84,Basic,Retail,329,60,108,1466,222,26,24,5,1,15.219711790333507,2,3.241420259196409,1
191,2022-01-08 22:00:00,2024-01-16 20:00:00,74,55,Pro,Education,838,110,294,6582,167,76,37,15,0,19.31583906359661,8,6.078451525485332,1
192,2022-01-08 23:00:00,2024-01-16 22:00:00,76,16,Basic,Retail,487,113,284,9356,274,37,10,11,0,19.267308728544286,1,8.250842157482168,1
193,2022-01-09 00:00:00,2024-01-17 00:00:00,31,46,Basic,Tech,720,48,146,5895,60,20,33,19,1,12.424460013977725,1,9.65986700039388,0
194,2022-01-09 01:00:00,2024-01-17 02:00:00,13,62,Basic,Tech,747,8,174,617,113,44,30,5,3,7.217241101446394,1,1.045645638847661,1
195,2022-01-09 02:00:00,2024-01-17 04:00:00,66,7,Pro,Tech,69,18,17,5318,221,185,37,19,3,8.539440842620749,2,5.713212622167941,0
196,2022-01-09 03:00:00,2024-01-17 06:00:00,41,80,Pro,Tech,137,86,161,3907,279,150,49,13,2,9.85518872764878,1,5.078928510498097,1
197,2022-01-09 04:00:00,2024-01-17 08:00:00,55,45,Pro,Healthcare,290,104,178,5535,68,181,45,8,3,12.568313995103559,2,4.730434536926717,1
198,2022-01-09 05:00:00,2024-01-17 10:00:00,48,59,Pro,Healthcare,555,27,166,2372,263,29,11,16,2,16.40440298315455,7,5.534539356917848,0
199,2022-01-09 06:00:00,2024-01-17 12:00:00,28,56,Pro,Tech,739,79,136,2408,269,94,8,11,1,13.460517130578976,1,4.631554196358866,1
200,2022-01-09 07:00:00,2024-01-17 14:00:00,83,48,Basic,Education,155,25,32,9394,131,143,12,0,3,9.127467579784938,2,4.096139521850256,1
201,2022-01-09 08:00:00,2024-01-17 16:00:00,63,27,Basic,Retail,83,37,87,4892,267,51,19,19,3,17.94572067400777,3,2.0332698519224395,1
202,2022-01-09 09:00:00,2024-01-17 18:00:00,36,53,Pro,Finance,375,39,273,910,208,105,20,7,4,13.559370191638045,2,5.498610425014432,0
203,2022-01-09 10:00:00,2024-01-17 20:00:00,92,87,Basic,Retail,165,24,255,8368,212,40,21,11,1,11.812597290224323,3,8.389462737174297,0
204,2022-01-09 11:00:00,2024-01-17 22:00:00,56,88,Basic,Finance,359,98,110,2409,51,198,0,15,2,11.19836204968532,7,1.9425909834512334,1
205,2022-01-09 12:00:00,2024-01-18 00:00:00,66,73,Pro,Finance,165,117,265,8008,288,80,39,0,0,16.436088717840736,2,7.646422239583366,1
206,2022-01-09 13:00:00,2024-01-18 02:00:00,62,35,Pro,Tech,842,68,18,9317,42,23,40,2,1,13.709924631720826,3,3.409895066538577,1
207,2022-01-09 14:00:00,2024-01-18 04:00:00,56,51,Basic,Finance,881,70,84,4539,247,147,16,11,3,12.161131512861814,6,4.431189843777142,1
208,2022-01-09 15:00:00,2024-01-18 06:00:00,16,84,Basic,Tech,900,22,164,6489,195,102,44,3,3,9.282012164479934,4,9.892762325492628,0
209,2022-01-09 16:00:00,2024-01-18 08:00:00,43,37,Enterprise,Healthcare,921,88,182,3658,244,154,3,9,0,12.150813655388529,1,7.076902805345743,1
210,2022-01-09 17:00:00,2024-01-18 10:00:00,6,81,Enterprise,Education,664,64,159,8108,200,1,5,1,2,16.142130441164287,8,7.472010877374689,1
211,2022-01-09 18:00:00,2024-01-18 12:00:00,7,95,Pro,Finance,698,21,39,945,121,59,44,8,3,17.887958643523962,7,6.4215184255708335,1
212,2022-01-09 19:00:00,2024-01-18 14:00:00,60,57,Pro,Education,1070,63,263,8984,203,50,48,2,3,19.433777964051586,8,3.901271473384621,1
213,2022-01-09 20:00:00,2024-01-18 16:00:00,85,8,Pro,Tech,298,116,264,1432,106,128,18,19,3,11.687056801787886,9,7.076042949756981,1
214,2022-01-09 21:00:00,2024-01-18 18:00:00,63,79,Enterprise,Finance,890,67,139,6400,250,90,29,19,3,7.683651039505904,9,5.115414900201701,1
215,2022-01-09 22:00:00,2024-01-18 20:00:00,6,95,Enterprise,Retail,511,57,135,1374,289,100,22,0,4,17.703017894334984,3,8.48874522587813,0
216,2022-01-09 23:00:00,2024-01-18 22:00:00,6,94,Basic,Healthcare,314,27,85,7266,79,113,31,4,4,15.726950007173823,9,6.13951443959906,0
217,2022-01-10 00:00:00,2024-01-19 00:00:00,96,20,Enterprise,Healthcare,1090,111,63,9536,165,5,28,4,1,8.227518636517825,6,7.941124009873392,1
218,2022-01-10 01:00:00,2024-01-19 02:00:00,58,53,Basic,Finance,132,77,78,437,119,165,7,1,2,18.544757010078182,2,8.63657297289388,1
219,2022-01-10 02:00:00,2024-01-19 04:00:00,91,12,Basic,Healthcare,821,96,243,3394,57,53,20,14,1,1.0,1,8.390076763277051,1
220,2022-01-10 03:00:00,2024-01-19 06:00:00,5,49,Pro,Retail,268,67,133,436,188,187,16,0,2,10.090931999187696,4,4.618965391462847,0
221,2022-01-10 04:00:00,2024-01-19 08:00:00,23,17,Pro,Education,770,105,142,1967,52,26,16,4,3,23.107326899042185,9,4.318809182444188,1
222,2022-01-10 05:00:00,2024-01-19 10:00:00,6,64,Enterprise,Retail,674,74,107,7014,72,79,20,6,1,28.877934833230626,2,8.821607990718167,0
223,2022-01-10 06:00:00,2024-01-19 12:00:00,57,42,Basic,Healthcare,911,102,13,594,241,189,14,10,2,19.53783623824033,1,2.2879014277624132,1
224,2022-01-10 07:00:00,2024-01-19 14:00:00,48,94,Pro,Education,636,95,236,4742,100,62,26,9,1,13.340871191250791,2,3.514634023616531,1
225,2022-01-10 08:00:00,2024-01-19 16:00:00,94,29,Enterprise,Retail,217,3,103,3986,155,98,24,1,3,16.791110294113643,7,2.0890858390607914,1
226,2022-01-10 09:00:00,2024-01-19 18:00:00,36,19,Enterprise,Tech,917,0,222,8452,59,90,32,13,5,4.840875567127192,5,1.3788219535622916,1
227,2022-01-10 10:00:00,2024-01-19 20:00:00,74,11,Basic,Tech,1016,25,241,2136,275,34,1,4,0,12.796550274794008,5,6.542749515115256,1
228,2022-01-10 11:00:00,2024-01-19 22:00:00,36,98,Basic,Education,953,32,226,9799,259,57,41,15,0,6.918105322375997,4,9.107024901464516,1
229,2022-01-10 12:00:00,2024-01-20 00:00:00,72,50,Pro,Education,823,80,172,5183,201,188,15,1,2,20.554459456162533,1,2.164744058677198,0
230,2022-01-10 13:00:00,2024-01-20 02:00:00,59,71,Basic,Education,559,26,66,3660,295,35,35,9,2,18.907328955465022,8,8.161381230161382,0
231,2022-01-10 14:00:00,2024-01-20 04:00:00,79,58,Enterprise,Tech,705,41,14,9667,284,101,7,17,0,18.094643927167866,1,4.414059190724331,1
232,2022-01-10 15:00:00,2024-01-20 06:00:00,60,34,Enterprise,Retail,421,68,238,9845,176,91,15,4,3,19.00147969632493,3,6.563250236291003,1
233,2022-01-10 16:00:00,2024-01-20 08:00:00,21,20,Basic,Education,701,70,91,2381,98,55,6,16,3,12.262670758232362,2,7.8736755461682195,1
234,2022-01-10 17:00:00,2024-01-20 10:00:00,42,50,Basic,Tech,890,63,271,1701,182,66,4,10,3,14.803253320855994,2,7.390716526610877,1
235,2022-01-10 18:00:00,2024-01-20 12:00:00,28,88,Basic,Education,495,24,208,1399,272,56,22,4,2,11.608680387246311,9,2.2303355680079444,1
236,2022-01-10 19:00:00,2024-01-20 14:00:00,73,10,Enterprise,Education,868,71,245,9002,35,168,7,5,4,15.186715868510044,9,2.0384722642082407,1
237,2022-01-10 20:00:00,2024-01-20 16:00:00,74,32,Basic,Education,1017,97,60,4267,87,30,2,15,3,14.517406589535481,5,9.317740341701036,1
238,2022-01-10 21:00:00,2024-01-20 18:00:00,90,52,Pro,Tech,33,104,114,2146,158,130,34,4,3,16.844470317784726,2,1.7152403503073175,1
239,2022-01-10 22:00:00,2024-01-20 20:00:00,15,15,Pro,Retail,881,3,53,2981,116,165,49,15,1,9.524573790457087,7,2.9655972308163907,1
240,2022-01-10 23:00:00,2024-01-20 22:00:00,20,84,Pro,Tech,564,11,247,5574,8,180,35,16,1,15.05426349121198,8,4.945126923480821,0
241,2022-01-11 00:00:00,2024-01-21 00:00:00,77,3,Basic,Tech,932,57,20,1917,107,51,35,8,4,14.985526517461642,9,8.389099907095568,1
242,2022-01-11 01:00:00,2024-01-21 02:00:00,63,37,Basic,Education,675,94,77,2298,107,151,14,1,0,15.920066500281163,4,6.423633612386782,1
243,2022-01-11 02:00:00,2024-01-21 04:00:00,74,40,Enterprise,Finance,53,10,206,3432,114,153,29,18,0,10.358696829639433,1,6.140650385382296,0
244,2022-01-11 03:00:00,2024-01-21 06:00:00,84,72,Enterprise,Finance,586,100,97,1203,10,104,14,16,3,11.950013531619337,7,7.227593568781459,1
245,2022-01-11 04:00:00,2024-01-21 08:00:00,97,40,Pro,Finance,720,107,141,3277,284,110,28,4,2,10.858949848692426,7,8.219426850872768,1
246,2022-01-11 05:00:00,2024-01-21 10:00:00,7,56,Basic,Tech,385,58,37,4915,60,91,3,1,1,24.746677419474665,1,3.092702353360923,1
247,2022-01-11 06:00:00,2024-01-21 12:00:00,24,23,Basic,Education,899,116,92,2277,266,36,33,10,2,20.976504113354288,4,1.1701124467822313,1
248,2022-01-11 07:00:00,2024-01-21 14:00:00,63,11,Pro,Finance,970,35,207,1294,102,116,22,0,3,14.666657556703758,4,2.1447745767996107,1
249,2022-01-11 08:00:00,2024-01-21 16:00:00,40,64,Basic,Healthcare,604,108,43,4601,63,175,34,8,3,17.223869868466252,1,2.4864756715529883,0
250,2022-01-11 09:00:00,2024-01-21 18:00:00,23,8,Enterprise,Healthcare,58,21,118,6141,175,66,27,5,3,22.67716257183415,7,1.360207343929821,1
251,2022-01-11 10:00:00,2024-01-21 20:00:00,94,93,Pro,Healthcare,386,64,251,8827,197,168,30,10,2,23.014174406503585,3,7.727662328954036,1
252,2022-01-11 11:00:00,2024-01-21 22:00:00,71,94,Basic,Retail,394,49,212,7160,222,48,41,7,1,16.9922624730565,1,8.964322140165969,0
253,2022-01-11 12:00:00,2024-01-22 00:00:00,23,56,Enterprise,Education,637,3,215,9361,190,27,32,12,1,10.856873656925256,7,7.395848726984979,1
254,2022-01-11 13:00:00,2024-01-22 02:00:00,24,60,Enterprise,Tech,438,99,63,8424,128,31,17,11,0,21.03789402646567,3,2.6976090110049125,1
255,2022-01-11 14:00:00,2024-01-22 04:00:00,75,10,Basic,Tech,596,71,160,363,46,98,4,8,3,16.168290227951104,3,6.458003238347194,0
256,2022-01-11 15:00:00,2024-01-22 06:00:00,56,39,Pro,Education,248,88,126,4562,69,198,8,14,1,13.303702927127784,3,5.685433106451547,1
257,2022-01-11 16:00:00,2024-01-22 08:00:00,37,28,Basic,Retail,202,91,124,7068,58,70,19,4,1,18.38751193947906,4,8.379670935021853,1
258,2022-01-11 17:00:00,2024-01-22 10:00:00,44,49,Basic,Education,637,51,66,2152,216,31,37,14,3,11.779627917002024,5,9.480688660821606,0
259,2022-01-11 18:00:00,2024-01-22 12:00:00,43,36,Basic,Retail,1065,101,162,5046,115,165,8,1,3,7.326738934626775,1,7.686413646505836,1
260,2022-01-11 19:00:00,2024-01-22 14:00:00,86,13,Pro,Finance,887,99,44,5925,10,147,17,14,1,21.379535602072327,3,5.612847561068361,1
261,2022-01-11 20:00:00,2024-01-22 16:00:00,5,96,Enterprise,Finance,686,99,246,6144,269,135,14,19,1,17.242953953542315,1,5.59943432546899,1
262,2022-01-11 21:00:00,2024-01-22 18:00:00,15,36,Pro,Retail,998,42,44,4189,292,67,14,2,1,19.13318095219752,3,8.270081803719046,0
263,2022-01-11 22:00:00,2024-01-22 20:00:00,96,26,Basic,Education,470,104,194,457,86,153,13,9,1,5.7694106979016055,3,2.102629171634678,1
264,2022-01-11 23:00:00,2024-01-22 22:00:00,61,86,Pro,Finance,646,45,238,5605,147,69,34,6,2,17.09128981875604,4,2.379823863715548,1
265,2022-01-12 00:00:00,2024-01-23 00:00:00,93,4,Basic,Education,255,3,19,4520,118,47,39,9,0,16.45215245993247,1,4.091614698414829,0
266,2022-01-12 01:00:00,2024-01-23 02:00:00,54,95,Enterprise,Finance,400,12,128,9042,135,95,42,9,1,13.276623565146407,5,7.724250968665433,0
267,2022-01-12 02:00:00,2024-01-23 04:00:00,27,82,Pro,Education,57,37,232,3350,15,196,35,7,3,13.319808417811117,4,1.5937900855133766,1
268,2022-01-12 03:00:00,2024-01-23 06:00:00,35,64,Basic,Education,1037,44,284,6662,206,107,46,12,0,12.4701677949293,5,4.098912902370004,0
269,2022-01-12 04:00:00,2024-01-23 08:00:00,98,38,Basic,Healthcare,1024,24,52,2358,233,45,41,1,2,22.875055469531016,6,3.866864106216938,1
270,2022-01-12 05:00:00,2024-01-23 10:00:00,46,88,Pro,Retail,45,66,193,9202,66,185,19,11,4,19.192188986751162,3,5.37163848563537,1
271,2022-01-12 06:00:00,2024-01-23 12:00:00,11,87,Basic,Tech,362,54,51,3910,4,197,10,8,2,13.688208972029319,3,5.173448586317215,0
272,2022-01-12 07:00:00,2024-01-23 14:00:00,20,22,Pro,Retail,512,95,188,683,3,66,40,0,1,11.788408983232216,5,7.429646689562626,1
273,2022-01-12 08:00:00,2024-01-23 16:00:00,94,2,Basic,Education,595,38,109,3538,259,28,16,11,3,14.890496377206393,5,6.630049674742333,0
274,2022-01-12 09:00:00,2024-01-23 18:00:00,64,31,Basic,Education,143,64,251,8868,203,82,40,11,1,14.958391070804339,9,9.1249298585808,1
275,2022-01-12 10:00:00,2024-01-23 20:00:00,6,11,Pro,Retail,67,74,268,6457,240,137,24,2,0,9.784608643886774,7,2.6259079077233682,1
276,2022-01-12 11:00:00,2024-01-23 22:00:00,5,92,Enterprise,Education,483,1,210,9444,93,70,28,7,5,20.531279650104466,6,4.888728506407178,0
277,2022-01-12 12:00:00,2024-01-24 00:00:00,52,46,Enterprise,Finance,771,68,22,6246,284,192,22,12,3,13.713823419031671,2,4.600860480136017,1
278,2022-01-12 13:00:00,2024-01-24 02:00:00,16,96,Basic,Education,195,119,255,5090,23,64,8,16,2,15.362075673774056,9,2.012666442420411,1
279,2022-01-12 14:00:00,2024-01-24 04:00:00,73,62,Basic,Retail,723,85,242,1883,286,144,24,19,3,19.046799255070468,3,2.4834487146824777,1
280,2022-01-12 15:00:00,2024-01-24 06:00:00,41,69,Basic,Retail,234,61,70,1193,87,21,40,9,4,22.881635145553588,7,4.029675469575663,0
281,2022-01-12 16:00:00,2024-01-24 08:00:00,36,64,Pro,Retail,907,45,154,4632,51,99,22,14,2,15.556840033122183,8,7.613220934354481,0
282,2022-01-12 17:00:00,2024-01-24 10:00:00,13,10,Pro,Healthcare,274,76,197,5217,297,13,1,8,1,7.874650011716662,9,2.3514510800072483,1
283,2022-01-12 18:00:00,2024-01-24 12:00:00,23,40,Enterprise,Healthcare,972,111,151,8038,43,5,44,17,2,17.96890153243454,5,3.387865665251431,1
284,2022-01-12 19:00:00,2024-01-24 14:00:00,52,24,Enterprise,Healthcare,850,86,187,6846,204,157,0,7,1,15.806374719901301,6,7.087782953228372,1
285,2022-01-12 20:00:00,2024-01-24 16:00:00,84,99,Basic,Healthcare,536,110,110,2233,58,46,37,13,2,12.335366032498742,6,6.369886304399694,1
286,2022-01-12 21:00:00,2024-01-24 18:00:00,7,44,Pro,Healthcare,953,30,240,8809,59,147,5,10,1,16.920188549904545,5,1.9395447633563354,1
287,2022-01-12 22:00:00,2024-01-24 20:00:00,24,60,Enterprise,Healthcare,439,98,130,9033,168,143,47,12,2,11.768496199409457,7,9.493345391669443,1
288,2022-01-12 23:00:00,2024-01-24 22:00:00,28,62,Enterprise,Healthcare,339,101,183,6220,174,195,43,15,3,7.30677086063258,1,2.332260332352207,0
289,2022-01-13 00:00:00,2024-01-25 00:00:00,58,87,Basic,Retail,97,104,17,2577,207,33,14,13,2,15.661312972769782,5,1.552664786707267,1
290,2022-01-13 01:00:00,2024-01-25 02:00:00,37,17,Basic,Tech,143,34,235,5058,111,0,6,8,2,10.284643617266621,6,3.738280810799114,1
291,2022-01-13 02:00:00,2024-01-25 04:00:00,28,65,Pro,Healthcare,249,44,32,6237,23,175,1,8,3,13.617520611116667,3,1.2382079245170203,0
292,2022-01-13 03:00:00,2024-01-25 06:00:00,79,95,Basic,Retail,249,76,265,2976,233,7,29,18,1,17.906676978548926,2,1.2765141079891467,1
293,2022-01-13 04:00:00,2024-01-25 08:00:00,76,95,Basic,Tech,759,53,104,142,275,21,28,4,6,4.470961626052873,4,6.208589759691153,0
294,2022-01-13 05:00:00,2024-01-25 10:00:00,40,57,Basic,Healthcare,778,70,192,5929,172,67,11,14,1,13.139659676219898,3,9.036556901748213,1
295,2022-01-13 06:00:00,2024-01-25 12:00:00,42,55,Pro,Tech,972,68,123,3541,11,33,33,10,0,10.234655832230567,6,4.6228995539004565,1
296,2022-01-13 07:00:00,2024-01-25 14:00:00,88,53,Basic,Tech,415,28,50,8695,60,187,29,18,4,7.512854243632951,6,3.7192823733671037,1
297,2022-01-13 08:00:00,2024-01-25 16:00:00,93,56,Basic,Finance,959,71,72,9618,232,172,35,5,3,15.17370251081226,4,9.231645291402602,0
298,2022-01-13 09:00:00,2024-01-25 18:00:00,29,98,Basic,Education,434,7,175,6446,235,36,34,9,3,12.462657280949294,4,1.553151709695579,0
299,2022-01-13 10:00:00,2024-01-25 20:00:00,97,9,Enterprise,Finance,521,53,200,6949,3,120,1,15,3,18.06805724044672,2,5.259813228812058,1
300,2022-01-13 11:00:00,2024-01-25 22:00:00,22,22,Enterprise,Tech,386,6,24,6786,144,22,49,4,1,17.035936699966367,7,3.2734210703831996,1
301,2022-01-13 12:00:00,2024-01-26 00:00:00,86,13,Pro,Retail,244,82,115,2750,230,83,2,17,2,17.767396620797033,9,4.435400338332333,1
302,2022-01-13 13:00:00,2024-01-26 02:00:00,70,89,Pro,Healthcare,781,102,150,4445,9,116,41,18,1,5.356389732764676,9,4.6971452948277745,1
303,2022-01-13 14:00:00,2024-01-26 04:00:00,58,48,Enterprise,Education,856,22,196,977,297,23,11,9,3,15.656700525459456,2,5.906238588109045,0
304,2022-01-13 15:00:00,2024-01-26 06:00:00,39,18,Basic,Healthcare,557,99,233,1986,294,140,3,9,1,15.8601975409355,9,5.079258605395644,1
305,2022-01-13 16:00:00,2024-01-26 08:00:00,84,76,Basic,Retail,945,105,16,1403,193,68,6,11,3,8.756381547886457,5,9.892444864685187,1
306,2022-01-13 17:00:00,2024-01-26 10:00:00,65,40,Basic,Education,695,31,221,1840,291,79,19,2,2,14.330749068913812,6,1.2296007122399892,1
307,2022-01-13 18:00:00,2024-01-26 12:00:00,45,17,Basic,Finance,739,61,83,1212,127,59,18,3,1,16.165869621371684,1,7.81892981346109,1
308,2022-01-13 19:00:00,2024-01-26 14:00:00,37,15,Basic,Tech,564,44,40,3976,48,37,7,11,2,15.138806851925123,7,1.4589577739454436,1
309,2022-01-13 20:00:00,2024-01-26 16:00:00,72,15,Enterprise,Retail,583,67,268,6140,107,175,2,6,2,18.050915310389758,8,4.879632665440882,1
310,2022-01-13 21:00:00,2024-01-26 18:00:00,37,79,Pro,Tech,357,29,32,7552,264,153,26,11,2,17.25736077538656,5,2.8166216268201474,1
311,2022-01-13 22:00:00,2024-01-26 20:00:00,18,63,Pro,Tech,931,114,90,6218,253,76,14,2,2,18.158416203707688,6,9.507720704874608,1
312,2022-01-13 23:00:00,2024-01-26 22:00:00,25,39,Enterprise,Healthcare,179,105,192,8539,27,84,7,17,3,8.28544314673716,4,7.502413535113767,1
313,2022-01-14 00:00:00,2024-01-27 00:00:00,52,13,Basic,Retail,1085,38,258,6895,9,128,17,18,1,11.351749554878541,3,5.165624460954115,0
314,2022-01-14 01:00:00,2024-01-27 02:00:00,24,81,Basic,Tech,686,4,84,7144,220,3,28,4,0,12.92983400558673,3,9.57017905635729,0
315,2022-01-14 02:00:00,2024-01-27 04:00:00,12,32,Pro,Finance,835,66,190,667,158,194,45,13,1,14.124948543282954,2,7.491651582393276,1
316,2022-01-14 03:00:00,2024-01-27 06:00:00,11,9,Pro,Education,322,21,9,6058,14,113,35,7,1,6.825331186309292,6,9.567463410485464,1
317,2022-01-14 04:00:00,2024-01-27 08:00:00,71,40,Basic,Retail,948,27,50,9480,29,79,2,14,0,14.038661290661873,9,7.341173851834602,1
318,2022-01-14 05:00:00,2024-01-27 10:00:00,21,20,Pro,Healthcare,718,21,106,1453,26,108,8,15,2,18.634694258378172,3,1.6993972914944067,1
319,2022-01-14 06:00:00,2024-01-27 12:00:00,37,90,Pro,Retail,986,85,6,5129,214,140,9,17,1,8.120200977041847,1,6.5467483293478015,1
320,2022-01-14 07:00:00,2024-01-27 14:00:00,52,91,Pro,Healthcare,445,97,221,9272,143,166,39,10,4,7.34015742897387,1,9.823147348140983,1
321,2022-01-14 08:00:00,2024-01-27 16:00:00,80,85,Pro,Education,627,28,29,5065,115,30,19,1,1,21.07056469867149,4,2.9276389039968302,1
322,2022-01-14 09:00:00,2024-01-27 18:00:00,63,82,Basic,Finance,36,42,261,268,218,151,1,9,1,16.883755986993805,1,8.134657156578623,1
323,2022-01-14 10:00:00,2024-01-27 20:00:00,90,77,Basic,Tech,947,41,227,7812,81,127,0,10,1,24.629758441368786,2,2.661688577916001,1
324,2022-01-14 11:00:00,2024-01-27 22:00:00,26,80,Pro,Retail,114,59,73,2771,201,78,26,4,1,15.637972011405624,4,5.070134660852074,0
325,2022-01-14 12:00:00,2024-01-28 00:00:00,34,73,Basic,Healthcare,803,118,201,478,67,4,3,16,2,14.379810237114157,4,1.761973489303585,1
326,2022-01-14 13:00:00,2024-01-28 02:00:00,42,63,Enterprise,Education,986,76,276,2032,249,126,47,0,3,11.210534288157866,8,4.065275287395707,1
327,2022-01-14 14:00:00,2024-01-28 04:00:00,55,76,Pro,Tech,635,70,186,293,144,176,36,13,2,26.68568958181293,4,7.986038337798397,1
328,2022-01-14 15:00:00,2024-01-28 06:00:00,58,44,Basic,Education,455,73,22,8555,141,85,31,14,2,20.936399745928725,3,1.4074124315614613,1
329,2022-01-14 16:00:00,2024-01-28 08:00:00,12,38,Pro,Finance,455,91,111,9763,96,85,17,6,0,17.341557446733482,4,3.881769719615002,1
330,2022-01-14 17:00:00,2024-01-28 10:00:00,31,83,Pro,Tech,765,67,21,4716,118,138,13,7,2,16.40323803736024,5,6.6677708368992565,1
331,2022-01-14 18:00:00,2024-01-28 12:00:00,31,60,Basic,Tech,820,58,129,5114,185,23,44,15,3,9.186144046771892,5,9.53701679351878,0
332,2022-01-14 19:00:00,2024-01-28 14:00:00,25,71,Enterprise,Tech,544,95,86,7978,292,44,47,12,0,15.002694401845725,4,3.2081659300904963,1
